dataset,split,source_example_id,source_image_id,physical_image_path,image_hash,manifest_row_id,factor,variant,pool_id,numeric_tail,carrier
gqa,downstream_v2,gqa_down:spatial:06396832,2398686,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2398686.jpg,ef58873a910a7228bd4769c7e85a02543e51d0ae6a473883d8b9477664d389c0,gqa_down:spatial:06396832,spatial,downstream_v2,gqa_down:spatial:06396832,06396832,gqa
gqa,downstream_v2,gqa_down:spatial:11320906,2339807,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2339807.jpg,57df941d3450886ef0f7ecd6bdc1403d4a138000c215b3418929e40e00380b81,gqa_down:spatial:11320906,spatial,downstream_v2,gqa_down:spatial:11320906,11320906,gqa
gqa,downstream_v2,gqa_down:spatial:1613924,498113,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/498113.jpg,47ff9076110f06617082ce3cb12d1a3b09e7ede4dc70c1593d90ff3430647121,gqa_down:spatial:1613924,spatial,downstream_v2,gqa_down:spatial:1613924,1613924,gqa
gqa,downstream_v2,gqa_down:spatial:12814896,339,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/339.jpg,33a44ca9013540b504fb8ec6667b1604bb005793b574494afdf9a25318ab8d00,gqa_down:spatial:12814896,spatial,downstream_v2,gqa_down:spatial:12814896,12814896,gqa
gqa,downstream_v2,gqa_down:spatial:19731288,2383191,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2383191.jpg,cadc600df2e6f7d098dfe37ed4ca0dbe47ea326757b1f29e9777ce172fd7ac89,gqa_down:spatial:19731288,spatial,downstream_v2,gqa_down:spatial:19731288,19731288,gqa
gqa,downstream_v2,gqa_down:spatial:10416263,2384442,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2384442.jpg,7b00e515d66499b88b3c1b875015bf6af58ceff81ea88caa5b38bba98ae6bb32,gqa_down:spatial:10416263,spatial,downstream_v2,gqa_down:spatial:10416263,10416263,gqa
gqa,downstream_v2,gqa_down:spatial:08347817,2411773,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2411773.jpg,dca0023a8b31bd8de218bfff277b5e60a750276dac9d7896c1579c300b25941a,gqa_down:spatial:08347817,spatial,downstream_v2,gqa_down:spatial:08347817,08347817,gqa
gqa,downstream_v2,gqa_down:spatial:11506073,2345240,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2345240.jpg,dcb164d6f0ce1db0c374b45e5ca499275f397f2ae138f7f764360b652fd143c4,gqa_down:spatial:11506073,spatial,downstream_v2,gqa_down:spatial:11506073,11506073,gqa
gqa,downstream_v2,gqa_down:spatial:03590033,1591898,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/1591898.jpg,39eed07832a1b3f07ebe97cbf1604bb00955955082cdbfb50bb7c9f05c975099,gqa_down:spatial:03590033,spatial,downstream_v2,gqa_down:spatial:03590033,03590033,gqa
gqa,downstream_v2,gqa_down:spatial:171049596,2340323,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2340323.jpg,f29ce0c2aafb9bf1423dcc3d66cf6eae0c8669555e243a1a6cdc180707a5e0f4,gqa_down:spatial:171049596,spatial,downstream_v2,gqa_down:spatial:171049596,171049596,gqa
gqa,downstream_v2,gqa_down:spatial:181048187,2402900,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2402900.jpg,4f9306bb906d7423802cc51b25410bb003e55ea8b8f51513a0897cde3345ce4a,gqa_down:spatial:181048187,spatial,downstream_v2,gqa_down:spatial:181048187,181048187,gqa
gqa,downstream_v2,gqa_down:spatial:03427337,2361137,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2361137.jpg,717effabc9f460f1a1c404b54abb3326fefea4740fd587574a481a9afab7c3f4,gqa_down:spatial:03427337,spatial,downstream_v2,gqa_down:spatial:03427337,03427337,gqa
gqa,downstream_v2,gqa_down:spatial:16172866,2349917,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2349917.jpg,92d8d3cfab073c3d3e54b960cddd8abd9c2854613f614feecbde9a084028ac19,gqa_down:spatial:16172866,spatial,downstream_v2,gqa_down:spatial:16172866,16172866,gqa
gqa,downstream_v2,gqa_down:spatial:08461407,2364508,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2364508.jpg,b318d0c467ae0e9169f3757966b6e902c6fc487e925252578484fa37fa164f38,gqa_down:spatial:08461407,spatial,downstream_v2,gqa_down:spatial:08461407,08461407,gqa
gqa,downstream_v2,gqa_down:spatial:16506180,2340918,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2340918.jpg,b1da75a73ea71887f0552ca26716ca640f3cd7c575354455e62eddd04f7d59ec,gqa_down:spatial:16506180,spatial,downstream_v2,gqa_down:spatial:16506180,16506180,gqa
gqa,downstream_v2,gqa_down:spatial:13380283,2407338,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2407338.jpg,f61b9e9af636a9b43020817e6e0c085fa7cd079d907c80fe7fb5c6f8ebec81f9,gqa_down:spatial:13380283,spatial,downstream_v2,gqa_down:spatial:13380283,13380283,gqa
gqa,downstream_v2,gqa_down:spatial:14576941,2369425,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2369425.jpg,2f9b64817a0af0e9208bd0e9d696b8f74c8f49733545cc3669f3f87cce6dbb81,gqa_down:spatial:14576941,spatial,downstream_v2,gqa_down:spatial:14576941,14576941,gqa
gqa,downstream_v2,gqa_down:spatial:13540499,2372435,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2372435.jpg,975f0c724c91bce80a7ccc3b11bb97e5f0d98901340e1cc9e8975516c95fba33,gqa_down:spatial:13540499,spatial,downstream_v2,gqa_down:spatial:13540499,13540499,gqa
gqa,downstream_v2,gqa_down:spatial:00130495,713328,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/713328.jpg,0673b436cd9be65e610487fab7fcda5845d6f09ebef4d2b8acce0a366b7e1d4a,gqa_down:spatial:00130495,spatial,downstream_v2,gqa_down:spatial:00130495,00130495,gqa
gqa,downstream_v2,gqa_down:spatial:05888996,2352941,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2352941.jpg,f110a90120dd4f796ae68c47787ce282388f91a0eec4cad570ceb26095bb337f,gqa_down:spatial:05888996,spatial,downstream_v2,gqa_down:spatial:05888996,05888996,gqa
gqa,downstream_v2,gqa_down:spatial:12262344,2374277,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2374277.jpg,9fe030e7a73762ad3f973e37676b10e667cdf38f90f2ee3044ad0e3510ed6b98,gqa_down:spatial:12262344,spatial,downstream_v2,gqa_down:spatial:12262344,12262344,gqa
gqa,downstream_v2,gqa_down:spatial:031055515,2394104,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2394104.jpg,a19a75d80d0bffdaa01163d3e04003e1b8c3736b3b9688c334bb702846495dc3,gqa_down:spatial:031055515,spatial,downstream_v2,gqa_down:spatial:031055515,031055515,gqa
gqa,downstream_v2,gqa_down:spatial:09713318,2378898,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2378898.jpg,123af4f384052b0e046b900c3d127922f06ada6e732187442970eb01a6194f7f,gqa_down:spatial:09713318,spatial,downstream_v2,gqa_down:spatial:09713318,09713318,gqa
gqa,downstream_v2,gqa_down:spatial:02266128,2356544,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2356544.jpg,adb3906373f58caf8eb0a247123fc21daeb24ba2caf5b05443c1a06017acf9fc,gqa_down:spatial:02266128,spatial,downstream_v2,gqa_down:spatial:02266128,02266128,gqa
gqa,downstream_v2,gqa_down:spatial:18726933,2317331,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2317331.jpg,5592f328313ef398c42dd237ba71c43ecf8b41a3a2fc393206131229e1880d08,gqa_down:spatial:18726933,spatial,downstream_v2,gqa_down:spatial:18726933,18726933,gqa
gqa,downstream_v2,gqa_down:spatial:18241611,2357970,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2357970.jpg,470b72c1832cd7ec29a265e0fbd1d4699100b4c3ee4222925639bf017866cf1e,gqa_down:spatial:18241611,spatial,downstream_v2,gqa_down:spatial:18241611,18241611,gqa
gqa,downstream_v2,gqa_down:spatial:03196232,2409979,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2409979.jpg,463bb8f7ef25b1d09dad2832ed961fbe1c236d3d3a328558f5a7f842ec05b899,gqa_down:spatial:03196232,spatial,downstream_v2,gqa_down:spatial:03196232,03196232,gqa
gqa,downstream_v2,gqa_down:spatial:19546430,2354611,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2354611.jpg,f1ec62bfb8a5548cc4b7e4f0ba651a98286e7f93ccbada99fd9239fccc794a9c,gqa_down:spatial:19546430,spatial,downstream_v2,gqa_down:spatial:19546430,19546430,gqa
gqa,downstream_v2,gqa_down:spatial:11180902,2399687,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2399687.jpg,3337c1c38d641e72eabad8992163ea5998f635ad2aee4b3737b17fa3fab0fc78,gqa_down:spatial:11180902,spatial,downstream_v2,gqa_down:spatial:11180902,11180902,gqa
gqa,downstream_v2,gqa_down:spatial:11801107,2372463,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2372463.jpg,f043cb358579b0fa95fc66d96cf676d223a4099e3e901b0646f4c754781cf55b,gqa_down:spatial:11801107,spatial,downstream_v2,gqa_down:spatial:11801107,11801107,gqa
gqa,downstream_v2,gqa_down:spatial:071058241,2390004,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2390004.jpg,402067d1446f237d57c2ed4d64b69f8511f32182dd364c85e9d53686cd5975ac,gqa_down:spatial:071058241,spatial,downstream_v2,gqa_down:spatial:071058241,071058241,gqa
gqa,downstream_v2,gqa_down:spatial:09405728,2347881,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2347881.jpg,6ff2aff83843b2ab10e4eb3c95e35b98dacf005894ff200994e38b04309746f1,gqa_down:spatial:09405728,spatial,downstream_v2,gqa_down:spatial:09405728,09405728,gqa
gqa,downstream_v2,gqa_down:spatial:13495886,2375290,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2375290.jpg,e7c8c2363680d1d208c727bb393d818e4a90708ef46dae9ae6f93be5bec3bcb1,gqa_down:spatial:13495886,spatial,downstream_v2,gqa_down:spatial:13495886,13495886,gqa
gqa,downstream_v2,gqa_down:spatial:04133000,2326281,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2326281.jpg,88317889367b54de0d7316bc548bd74cbcfeffd3bab631cef604188a5d65751a,gqa_down:spatial:04133000,spatial,downstream_v2,gqa_down:spatial:04133000,04133000,gqa
gqa,downstream_v2,gqa_down:spatial:113412,2324469,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2324469.jpg,9a0458acb2df9b4c739601c013059e5371609ff73a4a4eca36bcfb8688cc7b94,gqa_down:spatial:113412,spatial,downstream_v2,gqa_down:spatial:113412,113412,gqa
gqa,downstream_v2,gqa_down:spatial:16517776,2387323,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2387323.jpg,6e339df9c9ee33f5cb0217348ff1421b253caf8b32fc2d27cf758f31a06a8e7c,gqa_down:spatial:16517776,spatial,downstream_v2,gqa_down:spatial:16517776,16517776,gqa
gqa,downstream_v2,gqa_down:spatial:12289298,2347507,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2347507.jpg,33267131841d8947527f457c846bb586edf23ce07fd5e8a5222e17d8a5200ec0,gqa_down:spatial:12289298,spatial,downstream_v2,gqa_down:spatial:12289298,12289298,gqa
gqa,downstream_v2,gqa_down:spatial:0078825,2360516,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2360516.jpg,c11e612a53b2830ec9cb36392f714ad803fcc3dd4df9538eb5c19d25be28f963,gqa_down:spatial:0078825,spatial,downstream_v2,gqa_down:spatial:0078825,0078825,gqa
gqa,downstream_v2,gqa_down:spatial:02638127,2342394,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2342394.jpg,171bb97d8fc79d8ce91f12f20341706848408ea54f914da810fd61d17ac3db45,gqa_down:spatial:02638127,spatial,downstream_v2,gqa_down:spatial:02638127,02638127,gqa
gqa,downstream_v2,gqa_down:spatial:121011017,2405132,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2405132.jpg,5c4214d0503ea4ad699298cdca84ab631496d58d0ccdc4f6bafba9553fe067c6,gqa_down:spatial:121011017,spatial,downstream_v2,gqa_down:spatial:121011017,121011017,gqa
gqa,downstream_v2,gqa_down:spatial:131030346,2327741,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2327741.jpg,f575b98c7001a088c65187f2c4ac00a7771c3be78cb0dbb507e73839d8889bf1,gqa_down:spatial:131030346,spatial,downstream_v2,gqa_down:spatial:131030346,131030346,gqa
gqa,downstream_v2,gqa_down:spatial:03325191,2330371,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2330371.jpg,e3166b4e12dda06564f08aa04e3c10a18799d147554c83a23f518c2c77b50709,gqa_down:spatial:03325191,spatial,downstream_v2,gqa_down:spatial:03325191,03325191,gqa
gqa,downstream_v2,gqa_down:spatial:17254376,2373908,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2373908.jpg,65e935d331486cdf5d169abb5bb6d92c46ead1ffe0763c9423783064a2cf44ba,gqa_down:spatial:17254376,spatial,downstream_v2,gqa_down:spatial:17254376,17254376,gqa
gqa,downstream_v2,gqa_down:spatial:07946130,2321966,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2321966.jpg,614c960018ce4395038a7c3bcab985de3f6b6ac5f34bef04c761085643bb52c1,gqa_down:spatial:07946130,spatial,downstream_v2,gqa_down:spatial:07946130,07946130,gqa
gqa,downstream_v2,gqa_down:spatial:09239168,2413114,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2413114.jpg,a5d154de158c3846af2ea40803858a7f3e93d0809261b24fe34b9d70b5da8e76,gqa_down:spatial:09239168,spatial,downstream_v2,gqa_down:spatial:09239168,09239168,gqa
gqa,downstream_v2,gqa_down:spatial:15824468,951,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/951.jpg,1afdade791f1270fc94a2c16330162b15b84f3a1216d5e9bc62ab2ac87b72fe7,gqa_down:spatial:15824468,spatial,downstream_v2,gqa_down:spatial:15824468,15824468,gqa
gqa,downstream_v2,gqa_down:spatial:06326453,2371756,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2371756.jpg,0cce6e365150c69f8cb4f4da7ae44caaf23433178a44d616cd25f35e6f95c7f6,gqa_down:spatial:06326453,spatial,downstream_v2,gqa_down:spatial:06326453,06326453,gqa
gqa,downstream_v2,gqa_down:spatial:06506420,1734,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/1734.jpg,02291e0a6c5ebc0f1313c2b3bf80b2c943c998c9d8fe1748df4489ec29f64fb8,gqa_down:spatial:06506420,spatial,downstream_v2,gqa_down:spatial:06506420,06506420,gqa
gqa,downstream_v2,gqa_down:spatial:12261961,2374275,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2374275.jpg,4373d68e8b3968c3530f9357a44da513029036a8d6fd936f8c537e05289711b7,gqa_down:spatial:12261961,spatial,downstream_v2,gqa_down:spatial:12261961,12261961,gqa
gqa,downstream_v2,gqa_down:spatial:1158338,713469,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/713469.jpg,e06c7cb053eb829655b3a98e076aeb9c320757e9277434b7bd7ce67f1c739b6e,gqa_down:spatial:1158338,spatial,downstream_v2,gqa_down:spatial:1158338,1158338,gqa
gqa,downstream_v2,gqa_down:spatial:15212148,1160140,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/1160140.jpg,6143c1a34cbb91b145a8172339796de7ed0fe0e5dfd2c5e62148c56a6609ea7d,gqa_down:spatial:15212148,spatial,downstream_v2,gqa_down:spatial:15212148,15212148,gqa
gqa,downstream_v2,gqa_down:spatial:0730810,2334062,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2334062.jpg,04075df3357fb9716a5f7ae12bcff29eb09456173c98c26d7144d4336a98a713,gqa_down:spatial:0730810,spatial,downstream_v2,gqa_down:spatial:0730810,0730810,gqa
gqa,downstream_v2,gqa_down:spatial:03344958,2357011,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2357011.jpg,4d06ce28c1b5da4a6b78e1d8b28ed1c5c5e031098568ca1b5412a287c1b95dfe,gqa_down:spatial:03344958,spatial,downstream_v2,gqa_down:spatial:03344958,03344958,gqa
gqa,downstream_v2,gqa_down:spatial:03764707,2366052,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2366052.jpg,0eef6701a8ac27679e6728888f4cbc7bd1b0ba8f25b502b909510bbfb13e662f,gqa_down:spatial:03764707,spatial,downstream_v2,gqa_down:spatial:03764707,03764707,gqa
gqa,downstream_v2,gqa_down:spatial:12600839,2362529,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2362529.jpg,5fed11078e61e30835ddef8f9e4c19c1a42698d0f7eb4f6755b9087ae6bde2cc,gqa_down:spatial:12600839,spatial,downstream_v2,gqa_down:spatial:12600839,12600839,gqa
gqa,downstream_v2,gqa_down:spatial:0816172,2406974,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2406974.jpg,2ca2b0c3cf76f5bd714c69bcd87aedb52916b10a961a732a70ef5ae79443be7c,gqa_down:spatial:0816172,spatial,downstream_v2,gqa_down:spatial:0816172,0816172,gqa
gqa,downstream_v2,gqa_down:spatial:01390441,2408335,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2408335.jpg,c8f862fb3f23667cf2f1afa6e65058812c5ecbb89b4a36cb9d09e86d43fbb6e6,gqa_down:spatial:01390441,spatial,downstream_v2,gqa_down:spatial:01390441,01390441,gqa
gqa,downstream_v2,gqa_down:spatial:00974087,2322142,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2322142.jpg,ea134054077c625ec71609c7b608f38311568854d86c251c88367b159f16df04,gqa_down:spatial:00974087,spatial,downstream_v2,gqa_down:spatial:00974087,00974087,gqa
gqa,downstream_v2,gqa_down:spatial:08666732,713052,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/713052.jpg,8805cb13b39cd1bad9bca54354ce6ab44a1a0cfb7cdb9b441ec12f81ac4dd744,gqa_down:spatial:08666732,spatial,downstream_v2,gqa_down:spatial:08666732,08666732,gqa
gqa,downstream_v2,gqa_down:spatial:06368171,2316947,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2316947.jpg,4ad0c87cf4e8e49cf91cd5da9d4257264f22535294331a763483c7531971e154,gqa_down:spatial:06368171,spatial,downstream_v2,gqa_down:spatial:06368171,06368171,gqa
gqa,downstream_v2,gqa_down:spatial:18478864,2381617,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2381617.jpg,67011cd3238b4e06b47ab06e0d3212c1768ec0a12b04e59e8a00bb6c1769f4ea,gqa_down:spatial:18478864,spatial,downstream_v2,gqa_down:spatial:18478864,18478864,gqa
gqa,downstream_v2,gqa_down:spatial:09124485,2388066,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2388066.jpg,f93b85a9d0dbc7c2e6c04c4980ad9e5d7401756f969555947b86439ed2f8aa57,gqa_down:spatial:09124485,spatial,downstream_v2,gqa_down:spatial:09124485,09124485,gqa
gqa,downstream_v2,gqa_down:spatial:1620412,2330820,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2330820.jpg,fd8a30d740d8e913e50146fba01af04c7bf8a81fb72fb5b61c345dbc0cbe422b,gqa_down:spatial:1620412,spatial,downstream_v2,gqa_down:spatial:1620412,1620412,gqa
gqa,downstream_v2,gqa_down:spatial:0020108,2399755,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2399755.jpg,242d85fd89034a9e5062534273009a3991c2d4d047a9d5e50773186427bbb1ce,gqa_down:spatial:0020108,spatial,downstream_v2,gqa_down:spatial:0020108,0020108,gqa
gqa,downstream_v2,gqa_down:spatial:19766450,2318703,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2318703.jpg,9dbf34c81ad35aa63f4a9cd510193e3d8181b113475cf4e6574754c4bf2c9ead,gqa_down:spatial:19766450,spatial,downstream_v2,gqa_down:spatial:19766450,19766450,gqa
gqa,downstream_v2,gqa_down:spatial:02671789,2394233,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2394233.jpg,e905bb319805f6784c503627baac9641fbb60d7e0b5073bea66668a9abc5e63e,gqa_down:spatial:02671789,spatial,downstream_v2,gqa_down:spatial:02671789,02671789,gqa
gqa,downstream_v2,gqa_down:spatial:131009916,2326436,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2326436.jpg,3f7d275fe5d49a0bdc6ef1e70b600f78823cf2baf0d8f534204ac8cd21d7a8b8,gqa_down:spatial:131009916,spatial,downstream_v2,gqa_down:spatial:131009916,131009916,gqa
gqa,downstream_v2,gqa_down:spatial:16830839,2353284,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2353284.jpg,b4504d80ce35f61c2bb1e597a186b3745f1c39140f42cce1698321e2bdfac96d,gqa_down:spatial:16830839,spatial,downstream_v2,gqa_down:spatial:16830839,16830839,gqa
gqa,downstream_v2,gqa_down:spatial:18505424,2378496,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2378496.jpg,7d3f4fa8ea3316b8f3541a9bb56a326d56965e0c1ab2b4691fcb6c9a7d086243,gqa_down:spatial:18505424,spatial,downstream_v2,gqa_down:spatial:18505424,18505424,gqa
gqa,downstream_v2,gqa_down:spatial:04140511,2367346,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2367346.jpg,30f3410b1c38c24cf5b46b58e43a286e1af7e6a1751ac90316a45740149e96a4,gqa_down:spatial:04140511,spatial,downstream_v2,gqa_down:spatial:04140511,04140511,gqa
gqa,downstream_v2,gqa_down:spatial:04341607,2315531,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2315531.jpg,62e1f364f23d6cea3d9efa10aa2578a731f5af32827e055fe43dc049db29c812,gqa_down:spatial:04341607,spatial,downstream_v2,gqa_down:spatial:04341607,04341607,gqa
gqa,downstream_v2,gqa_down:spatial:09378514,2413827,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2413827.jpg,6c808b4f069a4d661837393e3849d637b7e62b5abf96d473cae9713a16a7a161,gqa_down:spatial:09378514,spatial,downstream_v2,gqa_down:spatial:09378514,09378514,gqa
gqa,downstream_v2,gqa_down:spatial:12755183,2329669,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2329669.jpg,fb0487180e0ef864e9804f772b9f09e59ad3ef7bf89e34be52f5669c194b682b,gqa_down:spatial:12755183,spatial,downstream_v2,gqa_down:spatial:12755183,12755183,gqa
gqa,downstream_v2,gqa_down:spatial:09965427,1160215,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/1160215.jpg,b7e0c590ec263aceb421f2dcf1dc7bd0b4405a5775570075479ea0aca671940e,gqa_down:spatial:09965427,spatial,downstream_v2,gqa_down:spatial:09965427,09965427,gqa
gqa,downstream_v2,gqa_down:spatial:13495721,2375290,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2375290.jpg,e7c8c2363680d1d208c727bb393d818e4a90708ef46dae9ae6f93be5bec3bcb1,gqa_down:spatial:13495721,spatial,downstream_v2,gqa_down:spatial:13495721,13495721,gqa
gqa,downstream_v2,gqa_down:spatial:16166834,2320103,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2320103.jpg,2758d5982575843b4a7bb27d0dabb47e27da45ca3aae0d2eb8c37b0da43ea48a,gqa_down:spatial:16166834,spatial,downstream_v2,gqa_down:spatial:16166834,16166834,gqa
gqa,downstream_v2,gqa_down:spatial:02711950,2385335,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2385335.jpg,42358adbfaf688fdb9c79794959417b4b2ee4519a8256cf3456ebac8dfe877b4,gqa_down:spatial:02711950,spatial,downstream_v2,gqa_down:spatial:02711950,02711950,gqa
gqa,downstream_v2,gqa_down:spatial:19601314,2366089,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2366089.jpg,cba44c35a4eaa616ba6c346256e16a33641449fbce677072760b917fb27f26a3,gqa_down:spatial:19601314,spatial,downstream_v2,gqa_down:spatial:19601314,19601314,gqa
gqa,downstream_v2,gqa_down:spatial:10232652,2364186,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2364186.jpg,8db5e235a38b0b99a887380acfd265788b7da65fa4ae6404caa7c2277545aa55,gqa_down:spatial:10232652,spatial,downstream_v2,gqa_down:spatial:10232652,10232652,gqa
gqa,downstream_v2,gqa_down:spatial:01397739,2373984,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2373984.jpg,92d19e9310fad7f66d2363333ea310736a6b291c6c4a7f37e72d6b50d85db7ce,gqa_down:spatial:01397739,spatial,downstream_v2,gqa_down:spatial:01397739,01397739,gqa
gqa,downstream_v2,gqa_down:spatial:19355323,2362708,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2362708.jpg,e5b45858fef5b1fb286f96d71ae5322b2d0c23b985406e52386380d2f97429de,gqa_down:spatial:19355323,spatial,downstream_v2,gqa_down:spatial:19355323,19355323,gqa
gqa,downstream_v2,gqa_down:spatial:16945547,2355226,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2355226.jpg,ebffbc8da2c8bddf0bcf67551ec3b3b65e9b461e043d46655e5ff362022f0ba5,gqa_down:spatial:16945547,spatial,downstream_v2,gqa_down:spatial:16945547,16945547,gqa
gqa,downstream_v2,gqa_down:spatial:03744043,2416065,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2416065.jpg,bb250c8a8cd225389a30fd5b2024912de78f4ebc82d01573d35f561aa528d2bd,gqa_down:spatial:03744043,spatial,downstream_v2,gqa_down:spatial:03744043,03744043,gqa
gqa,downstream_v2,gqa_down:spatial:18602916,2415073,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2415073.jpg,b576bf6a83d889b34d043574b058d35e57e79f0e35bca43f158897c98cf3d0a0,gqa_down:spatial:18602916,spatial,downstream_v2,gqa_down:spatial:18602916,18602916,gqa
gqa,downstream_v2,gqa_down:spatial:14869794,2390027,/root/autodl-fs/RewardLens/phase2_v2_sources/gqa/required_raw_images/2390027.jpg,abf4eb076b2860dce51461762d91bca119ffa96fe61b3747623fdc84be89b206,gqa_down:spatial:14869794,spatial,downstream_v2,gqa_down:spatial:14869794,14869794,gqa
